symbol,timestamp,date,week,hour,signal,source,confidence,entry_price,stop_loss,tp1,tp2,outcome,pnl_pct,exit_price,is_winner,executed,execution_mode,ml_probability,ml_vote,lstm_probability,lstm_vote,confluence_score,votes_for,votes_against,market_regime,market_regime_base,rsi,adx,atr,bb_position,trend,macd_histogram,cvd,orderbook_imbalance,operation_type,block_reason,voter_rsi,voter_macd,voter_trend,voter_adx,voter_bb,voter_orderbook,voter_cvd,voter_regime,voter_setup_validator,voter_llm,risk_distance_pct,reward_distance_pct,risk_reward
BRUSDT,2026-03-23 10:02:47.629135+00:00,2026-03-23,13,10,NO_SIGNAL,AGNO,4,0.11,0.11232,0.1078,0.10615,INVALID,0.0,0.0,False,False,,,0,0.6274939775466919,0,0.714,2.5,1,,,51.17073058842541,56.52041007887857,0.025162633760906078,0.3844417811327075,neutral,-0.0032200614367652843,1.0,0.16873303725635333,DAY_TRADE,"Confluência: confluência insuficiente: score=71.4% (mín 55%), votos=2 (mín 4). Votos: [MACD aligned (-0.0032) | ADX strong trend (56.5 >= 25) | CVD contra (positive) | Bi-LSTM prob=62.7% (ignorado: acc=54.4% < 60.0%)]",0,0,0,0,0,0,0,0,0,0,2.1090909090909116,1.9999999999999942,0.9482758620689616
BRUSDT,2026-03-23 16:02:12.582753+00:00,2026-03-23,13,16,NO_SIGNAL,AGNO,4,0.11,0.11232,0.1078,0.10615,INVALID,0.0,0.0,False,False,,,0,0.6864659190177917,0,0.778,3.5,1,,,48.15482337224732,49.32506023696296,0.019380528549939702,0.3636035527631485,neutral,-0.002434628316204575,1.0,0.11833333333333333,DAY_TRADE,"Confluência: confluência insuficiente: score=77.8% (mín 55%), votos=4 (mín 4). Votos: [MACD aligned (-0.0024) | ADX strong trend (49.3 >= 25) | CVD contra (positive) | Bi-LSTM win prob=68.6%]",0,0,0,0,0,0,0,0,0,0,2.1090909090909116,1.9999999999999942,0.9482758620689616
BRUSDT,2026-03-23 20:03:48.512479+00:00,2026-03-23,13,20,SELL,AGNO,6,0.1,0.12481954,0.05036091,0.00072183,SL_HIT,-24.81954,0.12481954,False,False,,0.30752211253075207,0,0.699317455291748,0,1.0,5.0,0,,,48.090043846875574,42.424414292438655,0.0165463618623197,0.38826976320748763,neutral,-0.0021171426485449606,-1.0,-0.026680677653330598,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,24.81954,49.63909,2.000000402908354
BRUSDT,2026-03-24 04:02:17.228982+00:00,2026-03-24,13,4,BUY,AGNO,8,0.12,0.09808353,0.18621146,0.25242292,TP1_HIT,55.17621666666667,0.18621146,True,False,,0.7850231724750019,0,0.6338424682617188,0,0.833,5.0,1,,,56.19370901975801,39.17595917107081,0.014610983203891061,0.9318900908110314,strong_bullish,0.0007833854041855569,-1.0,0.08025278228287008,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,18.263724999999994,55.17621666666667,3.0210823184573075
BRUSDT,2026-03-24 09:01:39.465045+00:00,2026-03-24,13,9,BUY,AGNO,8,0.16,0.13060765,0.2187847,0.27756941,SL_HIT,-18.370218750000006,0.13060765,False,False,,0.5335008839528727,0,0.558304488658905,0,0.833,5.0,1,,,64.18649167105418,46.08231793090092,0.01959490120959408,0.9470564787128481,strong_bullish,0.005724571644762146,-1.0,0.35135135135135137,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,18.370218750000006,36.74043749999999,1.999999999999999
BRUSDT,2026-03-24 15:02:57.393256+00:00,2026-03-24,13,15,SELL,AGNO,4,0.12,0.14726866,0.06546268,0.01092537,SL_HIT,-22.723883333333333,0.14726866,False,False,,0.15889634368149386,0,0.7142733931541443,0,0.818,4.5,1,,,48.531385483671336,38.480359438476896,0.0181791043026158,0.436707389166454,neutral,-0.0025866070417411274,-1.0,0.24765857811834824,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,22.723883333333333,45.447766666666666,2.0
BRUSDT,2026-03-24 20:02:13.959595+00:00,2026-03-24,13,20,BUY,AGNO,8,0.15,0.12411804,0.20176392,0.25352784,SL_HIT,-17.25464,0.12411804,False,False,,0.579228130613562,0,0.6310728192329407,0,1.0,7.0,0,,,56.35225050265672,36.38830942290909,0.017254639527955074,0.6460756087120652,strong_bullish,0.00015401163482764262,1.0,0.22676895780490547,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,17.25464,34.50928000000001,2.000000000000001
BRUSDT,2026-03-25 01:02:40.405245+00:00,2026-03-25,13,1,BUY,AGNO,8,0.18,0.15443445,0.2311311,0.2822622,SL_HIT,-14.20308333333333,0.15443445,False,False,,0.707750189949317,0,,0,1.0,5.0,0,,,67.15682330355477,36.64260984929124,0.017043699723542503,0.9855193219050213,strong_bullish,0.002941524119467213,1.0,0.17026945505730948,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,14.20308333333333,28.406166666666678,2.0000000000000013
BRUSDT,2026-03-25 07:02:14.797263+00:00,2026-03-25,13,7,BUY,AGNO,8,0.16,0.13496258,0.21007484,0.26014967,SL_HIT,-15.648387500000002,0.13496258,False,False,,0.3313665662728241,0,0.4051341116428375,0,0.667,4.0,2,,,57.7185549876696,35.501181175935784,0.016691611998422663,0.7377051996588342,strong_bullish,-5.275026357763439e-05,-1.0,0.2591636551368095,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,15.648387500000002,31.296775000000004,2.0
BRUSDT,2026-03-25 11:05:09.638861+00:00,2026-03-25,13,11,SELL,AGNO,6,0.18,0.18974522,0.13547854,0.11303,TP1_HIT,24.734144444444436,0.13547854,True,False,,0.9465193859137302,0,0.5857086181640625,0,0.571,4.0,3,,,63.43321328538147,36.17848532431669,0.01605071872886756,0.8828730269665384,strong_bullish,0.0011547061739565906,1.0,-0.4084398798295256,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,5.41401111111111,24.734144444444436,4.568543347405189
BRUSDT,2026-03-25 16:05:33.321025+00:00,2026-03-25,13,16,BUY,AGNO,8,0.17,0.1554889,0.22356101,0.27712203,SL_HIT,-8.535941176470587,0.1554889,False,False,,0.36265992327318136,0,0.7840863466262817,0,0.714,5.0,2,,,55.820334402643134,26.911369192602393,0.017853671152490404,0.6447381798107032,strong_bullish,-0.0019176198236192767,-1.0,0.3131202677402787,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,8.535941176470587,31.50647647058823,3.691037206000923
BRUSDT,2026-03-25 21:04:52.078370+00:00,2026-03-25,13,21,SELL,AGNO,4,0.16,0.16623922,0.13547854,0.12911,SL_HIT,-3.8995124999999935,0.16623922,False,False,,0.9241021252762047,0,0.6993896961212158,0,0.818,4.5,1,,,50.11743407240006,25.88479910702467,0.01798072156634503,0.38732026117715707,neutral,-0.0010706609193287713,-1.0,0.5118937503272308,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,3.8995124999999935,15.325912499999998,3.9302124303999597
BRUSDT,2026-03-26 01:19:03.438175+00:00,2026-03-26,13,1,SELL,AGNO,6,0.14,0.16304398,0.09391204,0.0478241,SL_HIT,-16.459985714285708,0.16304398,False,False,,0.23828167586168408,0,0.8397265672683716,0,0.8,4.0,1,,,45.35886405077395,22.759952753114455,0.015362650761056392,0.20722166695548733,neutral,-0.0027304058992725757,1.0,-0.5228696652500879,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,16.459985714285708,32.91997142857143,2.000000000000001
BRUSDT,2026-03-26 06:05:55.133916+00:00,2026-03-26,13,6,BUY,AGNO,8,0.18,0.15635884,0.22728232,0.27456465,SL_HIT,-13.133977777777774,0.15635884,False,False,,0.2605564989347759,0,0.7015278339385986,0,0.8,4.0,1,,,59.080030446654476,19.296885372160716,0.014953874510404783,0.8324981588697659,bullish,0.0004965566861504,-1.0,0.021095334685598377,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,13.133977777777774,26.267955555555567,2.0000000000000013
BRUSDT,2026-03-26 12:01:51.483997+00:00,2026-03-26,13,12,BUY,AGNO,7,0.17,0.15659818,0.21246816,0.25493632,SL_HIT,-7.883423529411769,0.15659818,False,False,,0.3726471655182847,0,0.799831748008728,0,0.8,4.0,1,,,53.575552428660245,20.30219250406069,0.014156053177616226,0.5973438446655962,bullish,0.00025115933145202114,-1.0,0.07043741959198677,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,7.883423529411769,24.98127058823528,3.1688352775966213
BRUSDT,2026-03-26 16:05:32.740882+00:00,2026-03-26,13,16,BUY,AGNO,8,0.18,0.15685066,0.22629868,0.27259737,SL_HIT,-12.860744444444439,0.15685066,False,False,,0.08009582757949829,0,0.7251003980636597,0,1.0,5.0,0,,,56.4862237027667,22.69565934808494,0.013314473069741926,0.7483909533294738,bullish,0.0007090914991128728,1.0,-0.10121594235532538,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,12.860744444444439,25.721488888888892,2.000000000000001
BRUSDT,2026-03-27 04:03:29.520692+00:00,2026-03-27,13,4,NO_SIGNAL,AGNO,6,0.12,0.12144,0.1176,0.1158,INVALID,0.0,0.0,False,False,,,0,0.7140695452690125,0,0.667,4.0,2,,,28.39077805421218,21.177827721678593,0.012946197384582537,-0.1668608477574811,bearish,-0.005356966021419449,1.0,0.1597780049656784,DAY_TRADE,"Confluência: confluência insuficiente: score=66.7% (mín 55%), votos=4 (mín 5). Votos: [RSI contra SELL (28.4 < 30) | MACD aligned (-0.0054) | Trend aligned (bearish) | ADX weak trend (21.2 < 25) | CVD contra (positive) | Bi-LSTM win prob=71.4% | ML neutro (prob=59.5%)]",0,0,0,0,0,0,0,0,0,0,1.200000000000009,1.9999999999999998,1.6666666666666539
BRUSDT,2026-03-27 09:02:38.395621+00:00,2026-03-27,13,9,SELL,AGNO,7,0.14,0.15848151,0.10303697,0.06607394,TP1_HIT,26.402164285714292,0.10303697,True,False,,,-1,0.8674696683883667,0,0.857,6.0,1,,,44.22020751033157,25.710908051867722,0.012321009326061795,0.3483469155812678,bearish,-0.0017739374255073227,-1.0,-0.04239674165596042,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,13.201078571428553,26.402164285714292,2.0000005410813326
BRUSDT,2026-03-27 13:03:31.855336+00:00,2026-03-27,13,13,SELL,AGNO,6,0.13,0.13934503,0.09133509,0.05267018,SL_HIT,-7.188484615384619,0.13934503,False,False,,,-1,0.6868340373039246,0,0.833,5.0,1,,,41.96558066509583,24.619847303637556,0.01288830410173509,0.30988897576340746,bearish,-0.0006923861708719777,-1.0,0.14252220569006718,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,7.188484615384619,29.742238461538467,4.137483774797939
BRUSDT,2026-03-27 17:12:54.443274+00:00,2026-03-27,13,17,NO_SIGNAL,AGNO,6,0.13,0.13156,0.1274,0.12545,INVALID,0.0,0.0,False,False,,,-1,0.6755532026290894,0,0.5,3.0,3,,,43.226579330065746,23.397462345072785,0.011618946855165919,0.3779946801836443,bearish,0.0007073025019907657,1.0,0.018435166502836844,DAY_TRADE,"Confluência: confluência insuficiente: score=50.0% (mín 55%), votos=3 (mín 5). Votos: [MACD contra (0.0007) | Trend aligned (bearish) | ADX weak trend (23.4 < 25) | CVD contra (positive) | Bi-LSTM win prob=67.6% | ML contra (prob=48.1%)]",0,0,0,0,0,0,0,0,0,0,1.2000000000000044,1.9999999999999931,1.6666666666666548
BRUSDT,2026-03-27 22:04:30.387086+00:00,2026-03-27,13,22,NO_SIGNAL,AGNO,7,0.12,0.12144,0.1176,0.1158,INVALID,0.0,0.0,False,False,,,-1,0.6815880537033081,0,0.667,4.0,2,,,38.60204857189308,23.89656110766081,0.009588497593447915,0.1934250107780604,bearish,4.769572647310861e-05,1.0,-0.23288510054620717,DAY_TRADE,"Confluência: confluência insuficiente: score=66.7% (mín 55%), votos=4 (mín 5). Votos: [MACD neutro (0.000048, zona morta) | Trend aligned (bearish) | ADX weak trend (23.9 < 25) | Orderbook aligned (sell_pressure, imb=-0.23) | CVD contra (positive) | Bi-LSTM win prob=68.2% | ML contra (prob=39.4%)]",0,0,0,0,0,0,0,0,0,0,1.200000000000009,1.9999999999999998,1.6666666666666539
BRUSDT,2026-03-28 22:02:26.640682+00:00,2026-03-28,13,22,NO_SIGNAL,AGNO,6,0.11,0.11132,0.1078,0.10615,INVALID,0.0,0.0,False,False,,,0,0.08219411969184875,0,0.667,4.0,2,,,37.16623669786835,12.990487243630936,0.007914206195648176,-0.023049198604448182,bearish,0.0001664665871684485,-1.0,-0.2742233960365799,DAY_TRADE,"Confluência: confluência insuficiente: score=66.7% (mín 55%), votos=4 (mín 5). Votos: [MACD contra (0.0002) | Trend aligned (bearish) | ADX weak trend (13.0 < 25) | Orderbook aligned (sell_pressure, imb=-0.27) | CVD aligned (negative) | Bi-LSTM contra (prob=8.2%) | ML neutro (prob=50.7%)]",0,0,0,0,0,0,0,0,0,0,1.2000000000000015,1.9999999999999942,1.6666666666666599
BRUSDT,2026-03-29 14:01:54.316964+00:00,2026-03-29,13,14,NO_SIGNAL,AGNO,6,0.13,0.13156,0.1274,0.12545,INVALID,0.0,0.0,False,False,,,-1,0.9154647588729858,0,0.667,4.0,2,,,49.574659328311114,16.527257969769263,0.009237814492183216,0.5033350992079378,bearish,-0.0004208853992294867,1.0,0.13971207521300558,DAY_TRADE,"Confluência: confluência insuficiente: score=66.7% (mín 55%), votos=4 (mín 5). Votos: [MACD aligned (-0.0004) | Trend aligned (bearish) | ADX weak trend (16.5 < 25) | CVD contra (positive) | Bi-LSTM win prob=91.5% | ML contra (prob=40.6%)]",0,0,0,0,0,0,0,0,0,0,1.2000000000000044,1.9999999999999931,1.6666666666666548
BRUSDT,2026-03-29 22:01:36.419702+00:00,2026-03-29,13,22,NO_SIGNAL,AGNO,6,0.13,0.12844,0.1326,0.13455,INVALID,0.0,0.0,False,False,,,0,0.7185397148132324,0,0.75,3.0,1,,,51.95256668774082,10.678328697322772,0.007429930600087285,0.4686024563032651,neutral,4.5131674998756676e-05,1.0,-0.27825721254941543,DAY_TRADE,"Confluência: confluência insuficiente: score=75.0% (mín 55%), votos=3 (mín 5). Votos: [MACD neutro (0.000045, zona morta) | ADX weak trend (10.7 < 25) | Orderbook contra (sell_pressure, imb=-0.28) | CVD aligned (positive) | Bi-LSTM win prob=71.9% | ML neutro (prob=52.9%)]",0,0,0,0,0,0,0,0,0,0,1.2000000000000044,1.9999999999999931,1.6666666666666548
BRUSDT,2026-03-30 02:04:31.632368+00:00,2026-03-30,14,2,NO_SIGNAL,AGNO,7,0.13,0.13156,0.1274,0.12545,INVALID,0.0,0.0,False,False,,,0,0.5382627248764038,0,0.667,2.0,1,,,48.95914275022841,8.45868463957429,0.006666939387235103,0.4097238300112858,bearish,-9.539362175486814e-05,1.0,0.05896780786918753,DAY_TRADE,"Confluência: confluência insuficiente: score=66.7% (mín 55%), votos=2 (mín 5). Votos: [MACD neutro (-0.000095, zona morta) | Trend aligned (bearish) | ADX weak trend (8.5 < 25) | CVD contra (positive) | ML neutro (prob=57.5%)]",0,0,0,0,0,0,0,0,0,0,1.2000000000000044,1.9999999999999931,1.6666666666666548
BRUSDT,2026-04-02 16:03:45.110132+00:00,2026-04-02,14,16,BUY,AGNO,1,0.13,0.1144772,0.15644324,0.17055,TP2_HIT,25.766630769230773,0.17055,True,False,,0.5,0,0.7859816551208496,1,1.0,6.5,0,BULL_HIGH_VOL,BULL,56.7932557364092,34.70005522612032,0.010348530033490155,0.7942605656273953,bullish,0.002503381910655766,1.0,-0.07931369375202331,DAY_TRADE,,0,1,1,1,0,0,1,1,0,0,11.940615384615388,20.34095384615385,1.7035096760893653
BRUSDT,2026-04-02 16:03:47.407430+00:00,2026-04-02,14,16,BUY,LOCAL_GEN,6,0.13,0.1144772,0.15644324,0.17055,TP2_HIT,25.766630769230773,0.17055,True,False,,0.42656917732554406,-1,0.5,0,0.833,5.0,1,,,56.7932557364092,34.70005522612032,0.010348530033490155,0.7942605656273953,bullish,0.002503381910655766,1.0,-0.07931369375202331,DAY_TRADE,,0,1,1,1,0,0,1,1,0,0,11.940615384615388,20.34095384615385,1.7035096760893653
BRUSDT,2026-04-02 21:03:41.232393+00:00,2026-04-02,14,21,SELL,AGNO,6,0.15,0.15959104,0.13303676,0.12125,SL_HIT,-6.394026666666663,0.15959104,False,False,,0.5,0,0.7635545134544373,1,0.667,6.0,3,BULL_NORMAL_VOL,BULL,62.733360021998585,46.72127023441082,0.010492660908978813,0.8574583232177128,bullish,0.002563924067418342,-1.0,-0.27079906992570746,DAY_TRADE,,0,-1,-1,1,1,1,1,-1,0,1,6.394026666666663,11.308826666666661,1.7686549112505006
BRUSDT,2026-04-02 21:03:45.338184+00:00,2026-04-02,14,21,BUY,LOCAL_GEN,3,0.15,0.1415922,0.17055,0.180825,SL_HIT,-5.6051999999999955,0.1415922,False,False,,0.41426701323499127,-1,0.5,0,0.5,4.0,4,,,62.733360021998585,46.72127023441082,0.010492660908978813,0.8574583232177128,bullish,0.002563924067418342,-1.0,-0.27079906992570746,DAY_TRADE,,0,1,1,1,-1,-1,-1,1,0,0,5.6051999999999955,13.70000000000001,2.444158995218729
BRUSDT,2026-04-03 01:04:14.548902+00:00,2026-04-03,14,1,BUY,LOCAL_GEN,5,0.15,0.14249,0.16149205,0.17055,TP1_HIT,7.6613666666666695,0.16149205,True,False,,0.42656917732554406,-1,0.5,0,0.5,3.0,3,,,60.50087365417996,55.11810709776138,0.011000098495574867,0.7509814617562403,bullish,0.0006060155105640629,1.0,0.19755701475676057,DAY_TRADE,,0,1,-1,-1,0,0,1,1,0,0,5.006666666666659,7.6613666666666695,1.5302330226364877
BRUSDT,2026-04-03 06:02:59.609642+00:00,2026-04-03,14,6,NO_SIGNAL,AGNO,6,0.14,0.13832,0.1428,0.1449,INVALID,0.0,0.0,False,False,,0.5,0,0.5341048836708069,0,0.333,2.0,4,BULL_NORMAL_VOL,BULL,55.56979616920032,60.89639022004183,0.011406166453158952,0.5451982014992656,bullish,-0.0009739290589456471,-1.0,-0.12673521850899744,DAY_TRADE,"Confluência: confluência insuficiente: score=33.3% (mín 55%), votos=2 (mín 5). Votos: [MACD contra (-0.0010) | Trend aligned (bullish) | ADX strong trend (60.9 >= 25) | CVD contra (negative) | TREND INVERTIDO (acc=43%, n=155) | ADX INVERTIDO (acc=27%, n=148) | Bi-LSTM neutro (prob=53.4%) | ML neutro (prob=50.0%) | REGIME alinhado (BULL) — voto a favor]",0,-1,-1,-1,0,0,-1,1,0,1,1.2000000000000104,1.9999999999999976,1.6666666666666503
BRUSDT,2026-04-03 13:01:45.060230+00:00,2026-04-03,14,13,NO_SIGNAL,AGNO,6,0.16,0.1636,0.1568,0.152,INVALID,0.0,0.0,False,False,,0.5413,0,0.5139777660369873,0,0.143,1.0,6,BULL_NORMAL_VOL,BULL,68.84976136325626,60.104365098227575,0.011179087989053088,1.4371638454097624,strong_bullish,8.456189864012621e-05,1.0,-0.4171791579374197,DAY_TRADE,"Confluência: confluência insuficiente: score=14.3% (mín 55%), votos=1 (mín 5). Votos: [MACD neutro (0.000085, zona morta) | Trend contra (strong_bullish) | ADX strong trend (60.1 >= 25) | BB near upper band (1.44 > 0.80) | Orderbook aligned (sell_pressure, imb=-0.42) | CVD contra (positive) | ADX INVERTIDO (acc=35%, n=177) | BB INVERTIDO (acc=41%, n=63) | ORDERBOOK INVERTIDO (acc=35%, n=74) | Bi-LSTM neutro (prob=51.4%) | ML neutro (prob=54.1%) | REGIME contra (BULL vs SELL) — voto contra]",0,0,-1,-1,-1,-1,-1,-1,0,1,2.249999999999995,2.0000000000000053,0.8888888888888932
BRUSDT,2026-04-03 13:01:51.991259+00:00,2026-04-03,14,13,BUY,LOCAL_GEN,3,0.16,0.15067514,0.176,0.184,SL_HIT,-5.8280374999999935,0.15067514,False,False,,0.41426701323499127,-1,0.5,0,0.714,5.0,2,,,68.84976136325626,60.104365098227575,0.011179087989053088,1.4371638454097624,strong_bullish,8.456189864012621e-05,1.0,-0.4171791579374197,DAY_TRADE,,0,0,1,-1,1,1,1,1,0,0,5.8280374999999935,9.999999999999991,1.7158434550223813
BRUSDT,2026-04-04 05:03:58.838874+00:00,2026-04-04,14,5,BUY,AGNO,8,0.18,0.15698936,0.21451596,0.23177393,SL_HIT,-12.78368888888889,0.15698936,False,False,,0.5,0,0.5343272686004639,0,0.875,7.0,1,BULL_NORMAL_VOL,BULL,64.4209878822346,51.29187649979468,0.010767414365698691,0.9119929081214073,strong_bullish,0.0006881274768337628,1.0,0.419510965465087,DAY_TRADE,,0,1,1,1,-1,1,1,1,0,1,12.78368888888889,19.17553333333334,1.5000000000000007
BRUSDT,2026-04-04 05:04:00.498586+00:00,2026-04-04,14,5,BUY,LOCAL_GEN,7,0.18,0.15698936,0.21451596,0.23177393,SL_HIT,-12.78368888888889,0.15698936,False,False,,0.5216060635952539,0,0.5,0,0.857,6.0,1,,,64.4209878822346,51.29187649979468,0.010767414365698691,0.9119929081214073,strong_bullish,0.0006881274768337628,1.0,0.419510965465087,DAY_TRADE,,0,1,1,1,-1,1,1,1,0,0,12.78368888888889,19.17553333333334,1.5000000000000007
BRUSDT,2026-04-04 10:03:58.314180+00:00,2026-04-04,14,10,BUY,LOCAL_GEN,3,0.18,0.16104636,0.20843046,0.22264568,SL_HIT,-10.529799999999998,0.16104636,False,False,,0.5216060635952539,0,0.5,0,0.6,3.0,2,,,61.21691684539798,49.85069497387212,0.010315839927380888,0.8338426246085661,strong_bullish,7.64973525358174e-05,-1.0,-0.030930871956009427,DAY_TRADE,,0,0,1,1,-1,0,-1,1,0,0,10.529799999999998,15.794700000000011,1.5000000000000013
BSBUSDT,2026-03-27 13:41:24.114682+00:00,2026-03-27,13,13,SELL,AGNO,6,0.2,0.20169953,0.17609698,0.165995,SL_HIT,-0.8497649999999884,0.20169953,False,False,,,1,0.5,0,0.75,6.0,2,,,66.52060860406993,27.653211723279327,0.012599977029973546,0.928417921678718,strong_bullish,0.0029330574609549524,-1.0,-0.2089054116851844,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,0.8497649999999884,11.951510000000013,14.06448841738619
BSBUSDT,2026-03-27 18:01:37.894755+00:00,2026-03-27,13,18,SELL,AGNO,6,0.22,0.22120665,0.18888958,0.176345,SL_HIT,-0.5484772727272743,0.22120665,False,False,,,1,0.5,0,0.75,6.0,2,,,72.7435876371723,38.015201967472066,0.014560708840419856,1.076246210731442,strong_bullish,0.0030434113589236714,-1.0,0.19691563102415816,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,0.5484772727272743,14.141100000000002,25.782472133592933
BSBUSDT,2026-03-27 22:03:08.501806+00:00,2026-03-27,13,22,SELL,AGNO,6,0.22,0.23362419,0.18888958,0.176345,SL_HIT,-6.19281363636364,0.23362419,False,False,,,1,0.8451758623123169,0,0.625,5.0,3,,,67.92967222750293,45.242446781305645,0.013747316617847552,0.817105105462589,strong_bullish,0.002205383618186634,1.0,-0.1761380026538972,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,6.19281363636364,14.141100000000002,2.2834693291858073
BSBUSDT,2026-03-28 03:03:18.738607+00:00,2026-03-28,13,3,SELL,AGNO,4,0.2,0.21152741,0.17463012,0.16571421,SL_HIT,-5.763704999999994,0.21152741,False,False,,,1,0.6116464138031006,0,1.0,5.5,0,,,50.49380570914892,49.09203759049388,0.01705841836546988,0.4214228496868837,neutral,-0.0012298642963735756,-1.0,-0.11363901982936617,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,5.763704999999994,12.684940000000006,2.2008308891589734
BSBUSDT,2026-03-29 03:01:52.028431+00:00,2026-03-29,13,3,NO_SIGNAL,AGNO,6,0.23,0.2508,0.2154,0.2008,INVALID,0.0,0.0,False,False,,,1,0.5891404151916504,0,0.571,4.0,3,,,62.31770308853779,45.91421991830937,0.013944360647897577,0.8395122969049085,strong_bullish,0.0020782601429255466,1.0,-0.061183325862841774,DAY_TRADE,"Confluência: confluência insuficiente: score=57.1% (mín 55%), votos=4 (mín 5). Votos: [MACD contra (0.0021) | Trend contra (strong_bullish) | ADX strong trend (45.9 >= 25) | BB near upper band (0.84) | CVD contra (positive) | ML a favor (prob=84.1%)]",0,0,0,0,0,0,0,0,0,0,9.043478260869572,6.347826086956522,0.7019230769230765
BSBUSDT,2026-03-29 07:03:55.094562+00:00,2026-03-29,13,7,BUY,AGNO,8,0.22,0.20215105,0.24680816,0.2588,TP2_HIT,14.910945454545448,0.2588,True,False,real,,-1,0.8337897062301636,0,0.875,7.0,1,,,53.24305106899067,51.54873302362753,0.01615311236111523,0.5933008213438725,strong_bullish,0.0004885025880124192,1.0,0.8092127561238638,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,8.113159090909091,12.185527272727272,1.501946052849047
BSBUSDT,2026-03-29 12:03:17.655380+00:00,2026-03-29,13,12,SELL,AGNO,5,0.21,0.23252841,0.17499302,0.16601421,SL_HIT,-10.727814285714285,0.23252841,False,False,,,0,0.9160928130149841,0,0.833,5.0,1,,,48.223769838829305,48.0604407582754,0.015018937083312678,0.27687637268446,neutral,-0.0023259372921210966,1.0,-0.5525954408129635,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,10.727814285714285,16.669990476190474,1.5539037153531918
BSBUSDT,2026-03-29 17:03:40.191517+00:00,2026-03-29,13,17,BUY,AGNO,6,0.24,0.21825483,0.27261775,0.28892662,TP1_HIT,13.590729166666668,0.27261775,True,False,,,1,0.7703405618667603,0,0.857,6.0,1,,,63.735021750807505,50.25716107657961,0.014496777600989195,0.9384039067517377,strong_bullish,0.0012821710591936807,-1.0,0.13785736087089226,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,9.060487499999992,13.590729166666668,1.4999997700638823
BSBUSDT,2026-03-29 21:04:35.061617+00:00,2026-03-29,13,21,SELL,AGNO,6,0.25,0.26175751,0.20699698,0.20414,SL_HIT,-4.703004000000011,0.26175751,False,False,,,1,0.5539620518684387,0,0.714,5.0,2,,,63.97162706046504,54.66329773188418,0.013596125964750428,0.8311303066268788,strong_bullish,0.0026625949260034743,-1.0,0.021218772865056967,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,4.703004000000011,17.201208,3.6574938060864848
BSBUSDT,2026-03-30 02:03:29.741886+00:00,2026-03-30,14,2,SELL,AGNO,6,0.26,0.2824916,0.21955474,0.20414,TP2_HIT,18.520242307692314,0.20414,True,False,,,1,0.680354118347168,0,0.667,6.0,3,,,66.8223361281172,59.69523842353387,0.014262082405824359,0.8336839672601264,strong_bullish,0.0024840006641178494,1.0,-0.6808401777299044,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,8.650615384615385,15.555869230769234,1.7982384534670726
